School Year,Enrolled School ID,Enrolled School Name,Enrolled School Zip Code,Catchment School ID,Catchment School Name,Catchment School Zip Code,Student Counts
2020-2021,7270,"Finletter, Thomas K. School",19120,6360,Roosevelt Elementary School,19144,1
2020-2021,7270,"Finletter, Thomas K. School",19120,7100,"Cooke, Jay Elementary School",19141,4
2020-2021,7270,"Finletter, Thomas K. School",19120,7110,"Harding, Warren G. Middle Sch",19124,2
2020-2021,7270,"Finletter, Thomas K. School",19120,7130,"Wagner, Gen. Louis Middle Sch.",19126,5
2020-2021,7270,"Finletter, Thomas K. School",19120,7220,"Carnell, Laura H. School",19111,3
2020-2021,7270,"Finletter, Thomas K. School",19120,7260,Ellwood School,19126,1
2020-2021,7270,"Finletter, Thomas K. School",19120,7270,"Finletter, Thomas K. School",19120,537
2020-2021,7270,"Finletter, Thomas K. School",19120,7280,"Franklin, Benjamin School",19120,7
2020-2021,7270,"Finletter, Thomas K. School",19120,7290,"Stearne, Allen M. School",19124,2
2020-2021,7270,"Finletter, Thomas K. School",19120,7310,Feltonville Intermediate,19120,1
2020-2021,7270,"Finletter, Thomas K. School",19120,7320,"Howe, Julia Ward School",19141,2
2020-2021,7270,"Finletter, Thomas K. School",19120,7330,"Lawton, Henry W. School",19135,1
2020-2021,7270,"Finletter, Thomas K. School",19120,7350,"Lowell, James R. School",19120,21
2020-2021,7270,"Finletter, Thomas K. School",19120,7360,"Marshall, John School",19124,1
2020-2021,7270,"Finletter, Thomas K. School",19120,7370,"Washington, Grover Jr. Middle",19120,16
2020-2021,7270,"Finletter, Thomas K. School",19120,7380,"McClure, Alexander K. School",19140,1
2020-2021,7270,"Finletter, Thomas K. School",19120,7400,Olney Elementary School,19120,7
2020-2021,7270,"Finletter, Thomas K. School",19120,7440,"Taylor, Bayard School",19140,1
2020-2021,7270,"Finletter, Thomas K. School",19120,7490,Prince Hall School,19141,2
2020-2021,7270,"Finletter, Thomas K. School",19120,7530,"Rowen, William School",19126,3
2020-2021,7270,"Finletter, Thomas K. School",19120,7730,"Clemente, Roberto Middle Schl",19140,2
2020-2021,7270,"Finletter, Thomas K. School",19120,8120,"Wilson, Woodrow Middle School",19111,1
2020-2021,7270,"Finletter, Thomas K. School",19120,8230,"Crossan, Kennedy C. School",19111,2
2020-2021,7270,"Finletter, Thomas K. School",19120,8240,"Disston, Hamilton School",19135,2
2020-2021,7270,"Finletter, Thomas K. School",19120,8250,"Forrest, Edwin School",19136,1
2020-2021,7270,"Finletter, Thomas K. School",19120,8300,Mayfair School,19149,2
2020-2021,7270,"Finletter, Thomas K. School",19120,8770,Hancock Demonstration School,19114,1
2020-2021,7270,"Finletter, Thomas K. School",19120,Data Not Available,Data Not Available,Data Not Available,1
2020-2021,7280,"Franklin, Benjamin School",19120,1130,Tilden Middle School,19142,2
2020-2021,7280,"Franklin, Benjamin School",19120,1250,"Catharine, Joseph School",19142,1
2020-2021,7280,"Franklin, Benjamin School",19120,1400,"Patterson, John M. School",19142,1
2020-2021,7280,"Franklin, Benjamin School",19120,1410,"Rhoads, James School",19139,2
2020-2021,7280,"Franklin, Benjamin School",19120,2320,"Girard, Stephen School",19145,1
2020-2021,7280,"Franklin, Benjamin School",19120,2450,"Stanton, Edwin M. School",19146,1
2020-2021,7280,"Franklin, Benjamin School",19120,3409,Mastery Charter at Smedley,19124,1
2020-2021,7280,"Franklin, Benjamin School",19120,3421,Universal Charter Creighton,19120,33
2020-2021,7280,"Franklin, Benjamin School",19120,3423,Memphis St. Charter at J.P. Jones,19134,4
2020-2021,7280,"Franklin, Benjamin School",19120,3426,Mastery Charter at Pastorius,19138,5
2020-2021,7280,"Franklin, Benjamin School",19120,4360,Kenderton Elementary,19140,1
2020-2021,7280,"Franklin, Benjamin School",19120,4440,"Allen, Dr. Ethel School",19132,3
2020-2021,7280,"Franklin, Benjamin School",19120,4570,"Meade, Gen. George G. School",19121,3
2020-2021,7280,"Franklin, Benjamin School",19120,5530,"Sheridan, Philip H. School",19134,3
2020-2021,7280,"Franklin, Benjamin School",19120,6200,"Day, Anna B. School",19138,1
2020-2021,7280,"Franklin, Benjamin School",19120,6300,"Logan, James School",19141,1
2020-2021,7280,"Franklin, Benjamin School",19120,6340,"Pennell, Joseph Elementary",19141,1
2020-2021,7280,"Franklin, Benjamin School",19120,6360,Roosevelt Elementary School,19144,3
2020-2021,7280,"Franklin, Benjamin School",19120,7110,"Harding, Warren G. Middle Sch",19124,11
2020-2021,7280,"Franklin, Benjamin School",19120,7220,"Carnell, Laura H. School",19111,12
2020-2021,7280,"Franklin, Benjamin School",19120,7260,Ellwood School,19126,1
2020-2021,7280,"Franklin, Benjamin School",19120,7270,"Finletter, Thomas K. School",19120,2
2020-2021,7280,"Franklin, Benjamin School",19120,7280,"Franklin, Benjamin School",19120,561
2020-2021,7280,"Franklin, Benjamin School",19120,7320,"Howe, Julia Ward School",19141,2
2020-2021,7280,"Franklin, Benjamin School",19120,7350,"Lowell, James R. School",19120,2
2020-2021,7280,"Franklin, Benjamin School",19120,7370,"Washington, Grover Jr. Middle",19120,3
2020-2021,7280,"Franklin, Benjamin School",19120,7380,"McClure, Alexander K. School",19140,1
2020-2021,7280,"Franklin, Benjamin School",19120,7400,Olney Elementary School,19120,4
2020-2021,7280,"Franklin, Benjamin School",19120,7490,Prince Hall School,19141,1
2020-2021,7280,"Franklin, Benjamin School",19120,7510,"Bethune, Mary McLeod School",19140,1
2020-2021,7280,"Franklin, Benjamin School",19120,8120,"Wilson, Woodrow Middle School",19111,3
2020-2021,7280,"Franklin, Benjamin School",19120,8200,"Allen, Ethan School",19149,3
2020-2021,7280,"Franklin, Benjamin School",19120,8230,"Crossan, Kennedy C. School",19111,2
2020-2021,7280,"Franklin, Benjamin School",19120,8240,"Disston, Hamilton School",19135,1
2020-2021,7280,"Franklin, Benjamin School",19120,8260,Fox Chase School,19111,1
2020-2021,7280,"Franklin, Benjamin School",19120,8300,Mayfair School,19149,3
2020-2021,7280,"Franklin, Benjamin School",19120,8310,"Moore, J. Hampton School",19111,2
2020-2021,7280,"Franklin, Benjamin School",19120,8350,"Spruance, Gilbert School",19149,6
2020-2021,7280,"Franklin, Benjamin School",19120,Data Not Available,Data Not Available,Data Not Available,3
2020-2021,7290,"Stearne, Allen M. School",19124,1200,"Barry, John Elementary School",19139,1
2020-2021,7290,"Stearne, Allen M. School",19124,3406,Aspira Charter at Stetson,19134,4
2020-2021,7290,"Stearne, Allen M. School",19124,3409,Mastery Charter at Smedley,19124,41
2020-2021,7290,"Stearne, Allen M. School",19124,3421,Universal Charter Creighton,19120,1
2020-2021,7290,"Stearne, Allen M. School",19124,3422,Philadelphia Charter For Arts and Sciences,19124,33
2020-2021,7290,"Stearne, Allen M. School",19124,3423,Memphis St. Charter at J.P. Jones,19134,5
2020-2021,7290,"Stearne, Allen M. School",19124,4560,"Kelley, William D. School",19121,3
2020-2021,7290,"Stearne, Allen M. School",19124,5260,"Elkin, Lewis School",19134,3
2020-2021,7290,"Stearne, Allen M. School",19124,5320,"Hartranft, John F. School",19133,1
2020-2021,7290,"Stearne, Allen M. School",19124,5400,Richmond School,19134,1
2020-2021,7290,"Stearne, Allen M. School",19124,5470,"Cramp, William School",19140,1
2020-2021,7290,"Stearne, Allen M. School",19124,5530,"Sheridan, Philip H. School",19134,2
2020-2021,7290,"Stearne, Allen M. School",19124,6210,"Edmonds, Franklin S. School",19150,1
2020-2021,7290,"Stearne, Allen M. School",19124,6350,"Pennypacker, Samuel School",19138,2
2020-2021,7290,"Stearne, Allen M. School",19124,6360,Roosevelt Elementary School,19144,1
2020-2021,7290,"Stearne, Allen M. School",19124,7110,"Harding, Warren G. Middle Sch",19124,20
2020-2021,7290,"Stearne, Allen M. School",19124,7130,"Wagner, Gen. Louis Middle Sch.",19126,2
2020-2021,7290,"Stearne, Allen M. School",19124,7150,Juniata Park Academy,19124,1
2020-2021,7290,"Stearne, Allen M. School",19124,7220,"Carnell, Laura H. School",19111,1
2020-2021,7290,"Stearne, Allen M. School",19124,7290,"Stearne, Allen M. School",19124,354
2020-2021,7290,"Stearne, Allen M. School",19124,7360,"Marshall, John School",19124,2
2020-2021,7290,"Stearne, Allen M. School",19124,7380,"McClure, Alexander K. School",19140,1
2020-2021,7290,"Stearne, Allen M. School",19124,7390,"Morrison, Andrew J. School",19120,2
2020-2021,7290,"Stearne, Allen M. School",19124,7430,"Sullivan, James J. School",19124,4
2020-2021,7290,"Stearne, Allen M. School",19124,7490,Prince Hall School,19141,1
2020-2021,7290,"Stearne, Allen M. School",19124,7510,"Bethune, Mary McLeod School",19140,1
2020-2021,7290,"Stearne, Allen M. School",19124,8260,Fox Chase School,19111,1
2020-2021,7290,"Stearne, Allen M. School",19124,8300,Mayfair School,19149,1
2020-2021,7290,"Stearne, Allen M. School",19124,Data Not Available,Data Not Available,Data Not Available,4
2020-2021,7300,"Hopkinson, Francis School",19124,1470,"Locke, Alain School",19139,2
2020-2021,7300,"Hopkinson, Francis School",19124,2340,"McCall, Gen. George A. School",19106,1
2020-2021,7300,"Hopkinson, Francis School",19124,2490,"Waring, Laura W. School",19130,1
2020-2021,7300,"Hopkinson, Francis School",19124,3406,Aspira Charter at Stetson,19134,4
2020-2021,7300,"Hopkinson, Francis School",19124,3409,Mastery Charter at Smedley,19124,7
2020-2021,7300,"Hopkinson, Francis School",19124,3420,Mastery Charter at Cleveland,19140,1
2020-2021,7300,"Hopkinson, Francis School",19124,3421,Universal Charter Creighton,19120,4
2020-2021,7300,"Hopkinson, Francis School",19124,3422,Philadelphia Charter For Arts and Sciences,19124,9
2020-2021,7300,"Hopkinson, Francis School",19124,3423,Memphis St. Charter at J.P. Jones,19134,15
2020-2021,7300,"Hopkinson, Francis School",19124,4530,"Gideon, Edward School",19121,2
2020-2021,7300,"Hopkinson, Francis School",19124,5260,"Elkin, Lewis School",19134,4
2020-2021,7300,"Hopkinson, Francis School",19124,5320,"Hartranft, John F. School",19133,2
2020-2021,7300,"Hopkinson, Francis School",19124,5350,"McKinley, William School",19122,2
2020-2021,7300,"Hopkinson, Francis School",19124,5440,"Willard, Frances E. School",19134,1
2020-2021,7300,"Hopkinson, Francis School",19124,5490,Cayuga School,19140,1
2020-2021,7300,"Hopkinson, Francis School",19124,5530,"Sheridan, Philip H. School",19134,2
2020-2021,7300,"Hopkinson, Francis School",19124,5590,"Webster, John H. School",19134,2
2020-2021,7300,"Hopkinson, Francis School",19124,5680,"Munoz-Marin, Hon Luis School",19140,3
2020-2021,7300,"Hopkinson, Francis School",19124,7100,"Cooke, Jay Elementary School",19141,1
2020-2021,7300,"Hopkinson, Francis School",19124,7110,"Harding, Warren G. Middle Sch",19124,12
2020-2021,7300,"Hopkinson, Francis School",19124,7130,"Wagner, Gen. Louis Middle Sch.",19126,1
2020-2021,7300,"Hopkinson, Francis School",19124,7150,Juniata Park Academy,19124,35
2020-2021,7300,"Hopkinson, Francis School",19124,7220,"Carnell, Laura H. School",19111,1
2020-2021,7300,"Hopkinson, Francis School",19124,7280,"Franklin, Benjamin School",19120,3
2020-2021,7300,"Hopkinson, Francis School",19124,7290,"Stearne, Allen M. School",19124,3
2020-2021,7300,"Hopkinson, Francis School",19124,7300,"Hopkinson, Francis School",19124,632
2020-2021,7300,"Hopkinson, Francis School",19124,7310,Feltonville Intermediate,19120,1
2020-2021,7300,"Hopkinson, Francis School",19124,7330,"Lawton, Henry W. School",19135,1
2020-2021,7300,"Hopkinson, Francis School",19124,7360,"Marshall, John School",19124,6
2020-2021,7300,"Hopkinson, Francis School",19124,7370,"Washington, Grover Jr. Middle",19120,3
2020-2021,7300,"Hopkinson, Francis School",19124,7380,"McClure, Alexander K. School",19140,1
2020-2021,7300,"Hopkinson, Francis School",19124,7400,Olney Elementary School,19120,1
2020-2021,7300,"Hopkinson, Francis School",19124,7500,Feltonville Arts & Sciences,19120,4
2020-2021,7300,"Hopkinson, Francis School",19124,7510,"Bethune, Mary McLeod School",19140,3
2020-2021,7300,"Hopkinson, Francis School",19124,7730,"Clemente, Roberto Middle Schl",19140,4
2020-2021,7300,"Hopkinson, Francis School",19124,8140,"Meehan, Austin Middle School",19152,2
2020-2021,7300,"Hopkinson, Francis School",19124,8200,"Allen, Ethan School",19149,1
2020-2021,7300,"Hopkinson, Francis School",19124,8240,"Disston, Hamilton School",19135,1
2020-2021,7300,"Hopkinson, Francis School",19124,8250,"Forrest, Edwin School",19136,1
2020-2021,7300,"Hopkinson, Francis School",19124,8270,"Holme, Thomas School",19114,1
2020-2021,7300,"Hopkinson, Francis School",19124,8410,"Pollock, Robert B. School",19152,1
2020-2021,7300,"Hopkinson, Francis School",19124,Data Not Available,Data Not Available,Data Not Available,1
2020-2021,7310,Feltonville Intermediate,19120,3406,Aspira Charter at Stetson,19134,1
2020-2021,7310,Feltonville Intermediate,19120,3409,Mastery Charter at Smedley,19124,4
2020-2021,7310,Feltonville Intermediate,19120,3421,Universal Charter Creighton,19120,24
2020-2021,7310,Feltonville Intermediate,19120,3422,Philadelphia Charter For Arts and Sciences,19124,6
2020-2021,7310,Feltonville Intermediate,19120,3426,Mastery Charter at Pastorius,19138,2
2020-2021,7310,Feltonville Intermediate,19120,4460,"Duckrey, Tanner School",19121,2
2020-2021,7310,Feltonville Intermediate,19120,5260,"Elkin, Lewis School",19134,1
2020-2021,7310,Feltonville Intermediate,19120,5390,Potter-Thomas School,19133,2
2020-2021,7310,Feltonville Intermediate,19120,5400,Richmond School,19134,1
2020-2021,7310,Feltonville Intermediate,19120,5490,Cayuga School,19140,6
2020-2021,7310,Feltonville Intermediate,19120,5500,"Marshall, Thurgood School",19120,1
2020-2021,7310,Feltonville Intermediate,19120,5530,"Sheridan, Philip H. School",19134,1
2020-2021,7310,Feltonville Intermediate,19120,5590,"Webster, John H. School",19134,3
2020-2021,7310,Feltonville Intermediate,19120,6210,"Edmonds, Franklin S. School",19150,1
2020-2021,7310,Feltonville Intermediate,19120,6250,"Henry, Charles W. School",19119,1
2020-2021,7310,Feltonville Intermediate,19120,6360,Roosevelt Elementary School,19144,2
2020-2021,7310,Feltonville Intermediate,19120,6390,"Steel, Edward School",19140,1
2020-2021,7310,Feltonville Intermediate,19120,6470,"Kelly, John B. School",19144,1
2020-2021,7310,Feltonville Intermediate,19120,7150,Juniata Park Academy,19124,1
2020-2021,7310,Feltonville Intermediate,19120,7220,"Carnell, Laura H. School",19111,7
2020-2021,7310,Feltonville Intermediate,19120,7260,Ellwood School,19126,1
2020-2021,7310,Feltonville Intermediate,19120,7270,"Finletter, Thomas K. School",19120,1
2020-2021,7310,Feltonville Intermediate,19120,7280,"Franklin, Benjamin School",19120,5
2020-2021,7310,Feltonville Intermediate,19120,7300,"Hopkinson, Francis School",19124,1
2020-2021,7310,Feltonville Intermediate,19120,7310,Feltonville Intermediate,19120,529
2020-2021,7310,Feltonville Intermediate,19120,7330,"Lawton, Henry W. School",19135,1
2020-2021,7310,Feltonville Intermediate,19120,7350,"Lowell, James R. School",19120,2
2020-2021,7310,Feltonville Intermediate,19120,7370,"Washington, Grover Jr. Middle",19120,1
2020-2021,7310,Feltonville Intermediate,19120,7390,"Morrison, Andrew J. School",19120,1
2020-2021,7310,Feltonville Intermediate,19120,7400,Olney Elementary School,19120,3
2020-2021,7310,Feltonville Intermediate,19120,7430,"Sullivan, James J. School",19124,2
2020-2021,7310,Feltonville Intermediate,19120,7440,"Taylor, Bayard School",19140,1
2020-2021,7310,Feltonville Intermediate,19120,7510,"Bethune, Mary McLeod School",19140,1
2020-2021,7310,Feltonville Intermediate,19120,8240,"Disston, Hamilton School",19135,2
2020-2021,7310,Feltonville Intermediate,19120,8350,"Spruance, Gilbert School",19149,1
2020-2021,7310,Feltonville Intermediate,19120,8440,"Loesche, William H. School",19116,1
2020-2021,7310,Feltonville Intermediate,19120,Data Not Available,Data Not Available,Data Not Available,4
2020-2021,7320,"Howe, Julia Ward School",19141,1490,"Blankenburg, Rudolph School",19131,1
2020-2021,7320,"Howe, Julia Ward School",19141,3411,Universal Charter Daroff,19139,2
2020-2021,7320,"Howe, Julia Ward School",19141,3415,Mastery Charter at Clymer,19133,1
2020-2021,7320,"Howe, Julia Ward School",19141,3419,Lindley Academy Charter at Birney,19141,6
2020-2021,7320,"Howe, Julia Ward School",19141,3426,Mastery Charter at Pastorius,19138,1
2020-2021,7320,"Howe, Julia Ward School",19141,3427,Mastery Charter at Wister,19144,1
2020-2021,7320,"Howe, Julia Ward School",19141,4380,"Peirce, Thomas M. School",19129,1
2020-2021,7320,"Howe, Julia Ward School",19141,4560,"Kelley, William D. School",19121,1
2020-2021,7320,"Howe, Julia Ward School",19141,5500,"Marshall, Thurgood School",19120,1
2020-2021,7320,"Howe, Julia Ward School",19141,6210,"Edmonds, Franklin S. School",19150,1
2020-2021,7320,"Howe, Julia Ward School",19141,6300,"Logan, James School",19141,1
2020-2021,7320,"Howe, Julia Ward School",19141,6340,"Pennell, Joseph Elementary",19141,2
2020-2021,7320,"Howe, Julia Ward School",19141,6350,"Pennypacker, Samuel School",19138,1
2020-2021,7320,"Howe, Julia Ward School",19141,6390,"Steel, Edward School",19140,3
2020-2021,7320,"Howe, Julia Ward School",19141,6470,"Kelly, John B. School",19144,2
2020-2021,7320,"Howe, Julia Ward School",19141,7100,"Cooke, Jay Elementary School",19141,1
2020-2021,7320,"Howe, Julia Ward School",19141,7260,Ellwood School,19126,3
2020-2021,7320,"Howe, Julia Ward School",19141,7270,"Finletter, Thomas K. School",19120,2
2020-2021,7320,"Howe, Julia Ward School",19141,7280,"Franklin, Benjamin School",19120,3
2020-2021,7320,"Howe, Julia Ward School",19141,7320,"Howe, Julia Ward School",19141,192
2020-2021,7320,"Howe, Julia Ward School",19141,7350,"Lowell, James R. School",19120,2
2020-2021,7320,"Howe, Julia Ward School",19141,7390,"Morrison, Andrew J. School",19120,5
2020-2021,7320,"Howe, Julia Ward School",19141,7400,Olney Elementary School,19120,1
2020-2021,7320,"Howe, Julia Ward School",19141,7530,"Rowen, William School",19126,1
2020-2021,7320,"Howe, Julia Ward School",19141,8200,"Allen, Ethan School",19149,1
2020-2021,7330,"Lawton, Henry W. School",19135,1230,"Bryant, William C. School",19143,2
2020-2021,7330,"Lawton, Henry W. School",19135,3406,Aspira Charter at Stetson,19134,1
2020-2021,7330,"Lawton, Henry W. School",19135,3409,Mastery Charter at Smedley,19124,21
2020-2021,7330,"Lawton, Henry W. School",19135,3415,Mastery Charter at Clymer,19133,2
2020-2021,7330,"Lawton, Henry W. School",19135,3421,Universal Charter Creighton,19120,1
2020-2021,7330,"Lawton, Henry W. School",19135,3422,Philadelphia Charter For Arts and Sciences,19124,4
2020-2021,7330,"Lawton, Henry W. School",19135,4270,"Dick, William School",19121,1
2020-2021,7330,"Lawton, Henry W. School",19135,5350,"McKinley, William School",19122,1
2020-2021,7330,"Lawton, Henry W. School",19135,5590,"Webster, John H. School",19134,2
2020-2021,7330,"Lawton, Henry W. School",19135,6350,"Pennypacker, Samuel School",19138,1
2020-2021,7330,"Lawton, Henry W. School",19135,7220,"Carnell, Laura H. School",19111,4
2020-2021,7330,"Lawton, Henry W. School",19135,7280,"Franklin, Benjamin School",19120,2
2020-2021,7330,"Lawton, Henry W. School",19135,7290,"Stearne, Allen M. School",19124,3
2020-2021,7330,"Lawton, Henry W. School",19135,7330,"Lawton, Henry W. School",19135,460
2020-2021,7330,"Lawton, Henry W. School",19135,7360,"Marshall, John School",19124,2
2020-2021,7330,"Lawton, Henry W. School",19135,7430,"Sullivan, James J. School",19124,16
2020-2021,7330,"Lawton, Henry W. School",19135,8200,"Allen, Ethan School",19149,14
2020-2021,7330,"Lawton, Henry W. School",19135,8210,"Brown, Joseph H. School",19136,2
2020-2021,7330,"Lawton, Henry W. School",19135,8240,"Disston, Hamilton School",19135,9
2020-2021,7330,"Lawton, Henry W. School",19135,8250,"Forrest, Edwin School",19136,23
2020-2021,7330,"Lawton, Henry W. School",19135,8270,"Holme, Thomas School",19114,2
2020-2021,7330,"Lawton, Henry W. School",19135,8300,Mayfair School,19149,10
2020-2021,7330,"Lawton, Henry W. School",19135,8310,"Moore, J. Hampton School",19111,1
2020-2021,7330,"Lawton, Henry W. School",19135,8340,"Solis-Cohen, Solomon School",19149,1
2020-2021,7330,"Lawton, Henry W. School",19135,8350,"Spruance, Gilbert School",19149,7
2020-2021,7330,"Lawton, Henry W. School",19135,8410,"Pollock, Robert B. School",19152,1
2020-2021,7330,"Lawton, Henry W. School",19135,Data Not Available,Data Not Available,Data Not Available,2
2020-2021,7350,"Lowell, James R. School",19120,1370,Mitchell Elementary School,19143,1
2020-2021,7350,"Lowell, James R. School",19120,2370,"McDaniel, Delaplaine School",19145,1
2020-2021,7350,"Lowell, James R. School",19120,3419,Lindley Academy Charter at Birney,19141,3
2020-2021,7350,"Lowell, James R. School",19120,3421,Universal Charter Creighton,19120,14
2020-2021,7350,"Lowell, James R. School",19120,3422,Philadelphia Charter For Arts and Sciences,19124,1
2020-2021,7350,"Lowell, James R. School",19120,3426,Mastery Charter at Pastorius,19138,2
2020-2021,7350,"Lowell, James R. School",19120,3427,Mastery Charter at Wister,19144,1
2020-2021,7350,"Lowell, James R. School",19120,4460,"Duckrey, Tanner School",19121,2
2020-2021,7350,"Lowell, James R. School",19120,5490,Cayuga School,19140,1
2020-2021,7350,"Lowell, James R. School",19120,5500,"Marshall, Thurgood School",19120,2
2020-2021,7350,"Lowell, James R. School",19120,5530,"Sheridan, Philip H. School",19134,1
2020-2021,7350,"Lowell, James R. School",19120,6220,"Emlen, Eleanor C. School",19119,1
2020-2021,7350,"Lowell, James R. School",19120,6250,"Henry, Charles W. School",19119,1
2020-2021,7350,"Lowell, James R. School",19120,6300,"Logan, James School",19141,1
2020-2021,7350,"Lowell, James R. School",19120,6310,"McCloskey, John F. School",19150,1
2020-2021,7350,"Lowell, James R. School",19120,6340,"Pennell, Joseph Elementary",19141,1
2020-2021,7350,"Lowell, James R. School",19120,6390,"Steel, Edward School",19140,3
2020-2021,7350,"Lowell, James R. School",19120,7100,"Cooke, Jay Elementary School",19141,1
2020-2021,7350,"Lowell, James R. School",19120,7200,Barton School,19120,2
2020-2021,7350,"Lowell, James R. School",19120,7220,"Carnell, Laura H. School",19111,3
2020-2021,7350,"Lowell, James R. School",19120,7270,"Finletter, Thomas K. School",19120,3
2020-2021,7350,"Lowell, James R. School",19120,7280,"Franklin, Benjamin School",19120,1
2020-2021,7350,"Lowell, James R. School",19120,7310,Feltonville Intermediate,19120,1
2020-2021,7350,"Lowell, James R. School",19120,7320,"Howe, Julia Ward School",19141,2
2020-2021,7350,"Lowell, James R. School",19120,7350,"Lowell, James R. School",19120,550
2020-2021,7350,"Lowell, James R. School",19120,7380,"McClure, Alexander K. School",19140,1
2020-2021,7350,"Lowell, James R. School",19120,7400,Olney Elementary School,19120,7
2020-2021,7350,"Lowell, James R. School",19120,7440,"Taylor, Bayard School",19140,1
2020-2021,7350,"Lowell, James R. School",19120,7490,Prince Hall School,19141,3
2020-2021,7350,"Lowell, James R. School",19120,7530,"Rowen, William School",19126,3
2020-2021,7350,"Lowell, James R. School",19120,8310,"Moore, J. Hampton School",19111,3
2020-2021,7350,"Lowell, James R. School",19120,Data Not Available,Data Not Available,Data Not Available,5
2020-2021,7360,"Marshall, John School",19124,2340,"McCall, Gen. George A. School",19106,1
2020-2021,7360,"Marshall, John School",19124,3407,Mastery Charter at Harrity,19143,1
2020-2021,7360,"Marshall, John School",19124,3409,Mastery Charter at Smedley,19124,23
2020-2021,7360,"Marshall, John School",19124,3415,Mastery Charter at Clymer,19133,1
2020-2021,7360,"Marshall, John School",19124,3420,Mastery Charter at Cleveland,19140,4
2020-2021,7360,"Marshall, John School",19124,3421,Universal Charter Creighton,19120,3
2020-2021,7360,"Marshall, John School",19124,3422,Philadelphia Charter For Arts and Sciences,19124,39
2020-2021,7360,"Marshall, John School",19124,4240,"Cassidy, Lewis C Academics Plus",19151,1
2020-2021,7360,"Marshall, John School",19124,4380,"Peirce, Thomas M. School",19129,1
2020-2021,7360,"Marshall, John School",19124,5340,"Ludlow, James R. School",19122,1
2020-2021,7360,"Marshall, John School",19124,5390,Potter-Thomas School,19133,2
2020-2021,7360,"Marshall, John School",19124,5440,"Willard, Frances E. School",19134,1
2020-2021,7360,"Marshall, John School",19124,6320,"Mifflin, Thomas School",19129,1
2020-2021,7360,"Marshall, John School",19124,6360,Roosevelt Elementary School,19144,2
2020-2021,7360,"Marshall, John School",19124,6470,"Kelly, John B. School",19144,1
2020-2021,7360,"Marshall, John School",19124,7220,"Carnell, Laura H. School",19111,1
2020-2021,7360,"Marshall, John School",19124,7290,"Stearne, Allen M. School",19124,6
2020-2021,7360,"Marshall, John School",19124,7320,"Howe, Julia Ward School",19141,4
2020-2021,7360,"Marshall, John School",19124,7360,"Marshall, John School",19124,191
2020-2021,7360,"Marshall, John School",19124,7430,"Sullivan, James J. School",19124,1
2020-2021,7360,"Marshall, John School",19124,7460,"Ziegler, William H. School",19149,1
2020-2021,7360,"Marshall, John School",19124,8240,"Disston, Hamilton School",19135,2
2020-2021,7360,"Marshall, John School",19124,8250,"Forrest, Edwin School",19136,4
2020-2021,7360,"Marshall, John School",19124,8350,"Spruance, Gilbert School",19149,2
2020-2021,7360,"Marshall, John School",19124,Data Not Available,Data Not Available,Data Not Available,3
2020-2021,7370,"Washington, Grover Jr. Middle",19120,1130,Tilden Middle School,19142,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,1200,"Barry, John Elementary School",19139,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,1300,"Harrington, Avery D. School",19143,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,2340,"McCall, Gen. George A. School",19106,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,2390,"Morris, Robert School",19121,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,2450,"Stanton, Edwin M. School",19146,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,3406,Aspira Charter at Stetson,19134,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,3419,Lindley Academy Charter at Birney,19141,2
2020-2021,7370,"Washington, Grover Jr. Middle",19120,3420,Mastery Charter at Cleveland,19140,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,3421,Universal Charter Creighton,19120,10
2020-2021,7370,"Washington, Grover Jr. Middle",19120,3422,Philadelphia Charter For Arts and Sciences,19124,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,3423,Memphis St. Charter at J.P. Jones,19134,2
2020-2021,7370,"Washington, Grover Jr. Middle",19120,3426,Mastery Charter at Pastorius,19138,2
2020-2021,7370,"Washington, Grover Jr. Middle",19120,3428,G.L.A. Charter at Huey,19143,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,4320,"Lamberton, Robert E Elementary",19151,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,4440,"Allen, Dr. Ethel School",19132,4
2020-2021,7370,"Washington, Grover Jr. Middle",19120,4460,"Duckrey, Tanner School",19121,2
2020-2021,7370,"Washington, Grover Jr. Middle",19120,5330,"Hunter, William H. School",19133,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,5350,"McKinley, William School",19122,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,5500,"Marshall, Thurgood School",19120,2
2020-2021,7370,"Washington, Grover Jr. Middle",19120,5680,"Munoz-Marin, Hon Luis School",19140,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,6200,"Day, Anna B. School",19138,2
2020-2021,7370,"Washington, Grover Jr. Middle",19120,6210,"Edmonds, Franklin S. School",19150,1
2020-2021,7370,"Washington, Grover Jr. Middle",19120,6300,"Logan, James School",19141,1
